报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期,stock_code
20230930,,173974318.94,,,,,,159096021.52,38473017.57,120623003.95,55677167.08,16173380.91,,,,,,,,,,,2348176.82,197077450.53,,,,,5608257.12,609954772.92,,,,,,,,,314942.92,,,,,,,,,142520184.24,,,,,224955775.71,,,,,969217.84,83250162.42,,,,,3771624.23,,455781907.36,1065736680.28,,91457874.75,,,,,,116454524.03,19900000.0,96554524.03,,1400826.09,,,1036189.56,1277263.88,,,,,,3775328.77,,,,,,,,,,,,,,22559354.29,10458339.96,248419701.33,,41520479.01,,,,,,,,,,2736920.28,7485962.43,,51743361.72,300163063.05,,138763865.0,,,,261285171.46,1893228.26,,16836463.86,16831527.68,,,333749817.49,,,765573617.23,,765573617.23,1065736680.28,定期报告,未审计,20231027,CNY,合并期末,2023-10-27T12:05:34,920832
20230630,,209024933.75,,,,,,160342992.53,28397664.5,131945328.03,40150199.7,18854690.31,,,,,,,,,,1692456.42,1692456.42,198042633.53,,,,,7355437.05,635463343.29,,,,,,,,,317472.85,,,,,460643695.67,227874919.35,232768776.32,1080456.4,125938624.08,125938624.08,,231688319.92,,231688319.92,,,,,1033811.48,83769835.08,,,,,3915744.83,,446663808.23,1082127151.52,,91535089.7,,,,,,116998776.91,9800000.0,107198776.91,,1408311.31,,,,1953356.76,,,,,577795.11,577795.11,,,,,,,,,,,,,,22586821.8,24437921.26,259498072.85,,41773784.13,,,,96616.48,,,,,,2787477.42,7643628.34,,52301506.37,311799579.22,,138763865.0,,,,261285171.46,1893228.26,,15621841.49,16831527.68,,,339718394.93,,,770327572.3,,770327572.3,1082127151.52,定期报告,未审计,20230825,CNY,合并期末,2023-08-25T10:30:09,920832
20230331,,204179827.9,,,,,,206314020.62,35556672.62,170757348.0,19447058.13,4392016.56,,,,,,,,,,,1367402.11,195400885.93,,,,,3195820.45,634297031.7,,,,,,,,,320002.78,,,,,,,,,97072052.55,,,,,236155667.35,,,,,1098405.12,84289507.73,,,,,3985205.22,,422920840.75,1057217872.45,,78603083.17,,,,,,112196442.03,,112196442.03,,5415.04,,,,5013569.33,,,,,,1261270.95,,,,,,,,,,,,,,181038.82,21431250.04,218692069.38,,62037151.02,,,,95484.71,,,,,,2838034.56,7959049.63,,72929719.92,291621789.3,,138763865.0,,,,261285171.46,1893228.26,,15659881.77,16831527.68,,,334948865.5,,,765596083.15,,765596083.15,1057217872.45,定期报告,未审计,20230425,CNY,合并期末,2023-04-25T12:15:05,920832
20221231,,223988026.58,,,,,,206135461.59,38933448.95,167202012.64,4145530.0,6107533.62,,,,,,,,,,1586064.66,1586064.66,194363895.15,,,,,2896915.15,639223426.75,,,,,,,,,322532.71,,,,,459740500.23,216065072.11,243675428.12,1080456.4,88503761.39,88503761.39,,242594971.72,,242594971.72,,,,,1162998.76,84759027.27,,,,,3985838.07,,421329129.92,1060552556.67,,69690087.97,,,,,,135416900.77,,135416900.77,,132486.81,,,559167.42,6503171.82,,,,,2847708.82,2847708.82,,,,,,,,,,,,,,2194424.68,21142082.37,238486030.66,,47242881.75,,,,191549.79,,,,,,2888591.7,7959049.63,,58282072.87,296768103.53,,138763865.0,,,,261285171.46,1893228.26,,15360546.51,16831527.68,,,333436570.75,,,763784453.14,,763784453.14,1060552556.67,定期报告,是,20240426,CNY,合并期末,2023-04-25T12:15:05,920832
20220930,,258179859.71,,,,,,216099578.24,47838412.84,168261165.4,,6427732.71,,,,,,,,,,,2396496.83,175030180.72,,,,,1079906.54,659213754.75,,,,,,,,,325062.64,,,,,,,,,74733983.83,,,,,239561214.94,,,,,440646.11,83623787.39,,,786946.29,,4200046.02,,403671687.22,1062885441.97,,85817227.65,,,,,,134866097.47,,134866097.47,,559067.51,,,163800.0,9689257.41,,,,,,1692158.22,,,,,,,,,,,,,,172425.47,17397363.41,250357397.14,,36333792.13,,,,189354.29,,,,,,2939148.84,7311852.85,,46774148.11,297131545.25,,138763865.0,,,,261285171.46,1893228.26,,16485339.04,15852930.36,,,335259819.12,,,765753896.72,,765753896.72,1062885441.97,定期报告,未审计,20221028,CNY,合并期末,2022-10-28T11:10:03,920832
20220630,,279117071.47,,,,,,249115751.84,37406133.42,211709618.42,,24850360.96,,,,,,,,,,4244760.56,3761297.3,142015122.33,,,,,554217.71,699413821.61,,,,,,,,,327592.57,,,,,448519872.17,200955895.44,247563976.73,1080456.4,50761708.28,50761708.28,,246483520.33,,246483520.33,,,,,484710.72,84105037.4,,,807475.32,,4777449.98,,387747494.6,1087161316.21,,96790520.81,,,,,,136606265.1,,136606265.1,,294320.72,,,163800.0,10767404.0,,,,,1902668.83,1902668.83,,,,,,,,,,,,,,177263.66,30992977.73,277695220.85,,32559745.25,,,,267936.58,,,,,,2989705.98,7311852.85,,43129240.66,320824461.51,,138763865.0,,,,261285171.46,,,16828718.39,15852930.36,,,333606169.49,,,766336854.7,,766336854.7,1087161316.21,定期报告,未审计,20220818,CNY,合并期末,2022-08-18T13:20:04,920832
20220331,,268535490.08,,,,,,224250317.08,32856685.76,191393631.32,,14117420.01,,,,,,,,,,,5921516.86,135639089.11,,,,,3972575.38,652436408.52,,,,,,,,,330122.5,,,,,,,,,24824181.15,,,,,254626497.09,,,,,,84562931.08,,,828004.35,,4644476.43,,369816212.6,1022252621.12,,78410847.77,,,,,,137275017.37,,137275017.37,,250341.0,,,672670.19,7081515.37,,,,,,2842432.69,,,,,,,,,,,,,,,20712395.75,247245220.14,,19600000.0,,,,,,,,,,3040263.12,7592480.54,,30232743.66,277477963.8,,138763865.0,,,,261285171.46,,,15783807.94,15852930.36,,,313088882.56,,,744774657.32,,744774657.32,1022252621.12,定期报告,未审计,20220420,CNY,合并期末,2022-04-20T17:00:04,920832
20211231,,250690981.96,,,,,,189530167.31,29330709.67,160199457.64,,4871085.54,,,,,,,,,,16019624.19,16019624.19,140127781.15,,,,,3518538.24,604758178.39,,,,,,,,,332652.43,,,,,462535604.61,198921283.5,263614321.11,1080456.4,15704656.74,15704656.74,,262533864.71,,262533864.71,,,,,897405.15,24602173.37,,,848533.38,,4509893.68,58680000.0,367260646.08,972018824.47,,61448607.49,,,,,,120764999.01,,120764999.01,,1874536.92,,,3069600.58,1921244.28,,,,,1808594.06,1808594.06,,,,,,,,,,,,,,19629944.44,18271695.95,228789222.73,,,,,,,,,,,,3090820.26,7592480.54,,10683300.8,239472523.53,,138763865.0,,,,261285171.46,,,15230725.74,15852930.36,,,301413608.38,,,732546300.94,,732546300.94,972018824.47,定期报告,是,20230425,CNY,合并期末,2022-04-20T17:00:04,920832
20210930,,294429920.88,,,,,,168621681.43,25992487.83,142629193.6,,4703150.63,,,,,,,,,,,4655703.33,117617267.13,,,,,1889983.6,591917707.0,,,,,,,,,335182.36,,,,,,,,,7154446.51,,,,,265630534.52,,,,,,24458870.19,,,869062.41,,4866560.74,,303314656.73,895232363.73,,27529456.25,,,,,,98481900.38,,98481900.38,,14438.05,,,100000.0,3126246.36,,,,,,2613580.72,,,,,,,,,,,,,,19626950.0,11203979.12,162696550.88,,0.0,,,,,,,,,,3132495.66,4046360.94,,7178856.6,169875407.48,,138763865.0,,,,261285171.46,,,17824437.03,15738810.93,,,291744671.83,,,725356956.25,,725356956.25,895232363.73,定期报告,未审计,20211028,CNY,合并期末,2021-10-28T12:40:04,920832
20210630,,300534144.39,,,,,,172379445.72,29117580.84,143261864.88,,2792401.89,,,,,,,,,,3555476.04,3555476.04,110978646.41,,,,,491735.71,590731850.16,,,,,,,,,337712.29,,,,,,,,,3246762.36,3246762.36,,272912504.32,,272912504.32,,,,,,24370506.89,,,889591.44,,5199280.62,,306956357.92,897688208.08,,37842662.5,,,,,,101990536.21,,101990536.21,,267355.26,,,2605594.97,3011221.14,,,,,1410443.45,1410443.45,,,,,,,,,,,,,,19677018.75,16453223.39,183258055.67,,,,,,,,,,,,3183052.8,4046360.94,,7229413.74,190487469.41,,138763865.0,,,,261285171.46,,,17354530.0,15369389.64,,,274427782.57,,,707200738.67,,707200738.67,897688208.08,定期报告,未审计,20210818,CNY,合并期末,2021-08-18T14:25:03,920832
20210331,,269609902.73,,,,,,215575163.07,50391970.3,165183192.77,,712842.95,,,,,,,,,,,1954205.31,110780521.09,,,,,4122819.5,602755454.65,,,,,,,,,340242.22,,,,,,,,,26738217.06,,,,,253869030.91,,,,,,24560445.46,,,910120.47,,5115834.34,,311533890.46,914289345.11,,58440461.11,,,,,,101242626.72,,101242626.72,,,,,801333.0,2237619.15,,,,,,1592860.39,,,,,,,,,,,,,,,19301262.0,183616162.37,,19680097.22,,,,,,,,,,2224540.6,4046360.94,,25950998.76,209567161.13,,138763865.0,,,,261285171.46,,,18001410.24,14777845.83,,,271893891.45,,,704722183.98,,704722183.98,914289345.11,定期报告,未审计,20210427,CNY,合并期末,2021-04-27T12:35:04,920832
20201231,,44604487.39,,,,,,160792783.57,41967551.87,118825231.7,,3232987.12,,,,,,,,,,2153807.99,2153807.99,114049915.71,,,,,9071359.29,333905341.07,,,,,,,,,342772.15,,,,,430377038.96,168308849.57,262068189.39,1080456.4,26345268.73,26345268.73,,260987732.99,,260987732.99,,,,,,24750384.14,,,930649.5,,4958851.0,,318315658.51,652220999.58,,54647023.61,,,,,,102753210.74,,102753210.74,,8451.33,,,2492250.0,1594394.89,,,,,1002939.2,1002939.2,,,,,,,,,,,,,,,13851310.67,176349580.44,,19730097.22,,,,,,,,,,2253359.8,4122303.58,,26105760.6,202455341.04,,100373520.0,,,,61939168.06,,,16950490.31,14484897.09,,,256017583.08,,,449765658.54,,449765658.54,652220999.58,定期报告,是,20220420,CNY,合并期末,2021-03-18T11:10:02,920832
20200630,,56179800.25,,,,,,162568406.99,37259291.01,125309115.98,,3981501.16,,,,,,,,,,1393244.65,1393244.65,105422435.54,,,,,1575169.03,331120557.62,,,,,,,,,347832.01,,,,,,,,,23816351.12,23816351.12,,259185619.55,,259185619.55,,,,,,24415806.08,,,971707.56,,4693889.46,,313431205.78,644551763.4,,42841901.5,,,,,,98067053.17,,98067053.17,,1837495.1,,,,4330930.79,,,,,2636912.23,2636912.23,,,,,,,,,,,,,,14873388.75,30356832.64,194944514.18,,19777156.25,,,,,,,,,,646146.74,,,20423302.99,215367817.17,,100373520.0,,,,61939168.06,,,15023338.81,12186774.21,,,239661145.15,,,429183946.23,,429183946.23,644551763.4,定期报告,是,20200727,CNY,合并期末,2020-07-27T13:45:03,920832
20191231,,40307602.61,,,,,,124194769.31,29643133.07,94551636.24,,2536564.58,,,,,,,,,,3077979.41,3077979.41,107564921.37,,,,,1918177.08,279600014.36,,,,,,,,,373231.54,,,,,,,,,14316545.04,14316545.04,,266669135.27,,266669135.27,,,,,,24571962.39,,,1012765.62,,4346559.05,,311290198.91,590890213.27,,33045096.11,,,,,,104829287.62,3800000.0,101029287.62,1884275.1,,,,873250.0,1462405.44,,,,,2118686.58,2118686.58,,,,,,,,,,,,,,34708991.67,29803133.07,208725125.59,,,,,,,,,,,,652808.04,,,652808.04,209377933.63,,100373520.0,,,,61939168.06,,,12300042.75,12186774.21,,,194712774.62,,,381512279.64,,381512279.64,590890213.27,定期报告,是,20200615,CNY,合并期末,2020-06-15T13:15:02,920832
20190930,,32052039.95,,,,,,132810814.74,3364000.0,129446814.74,,28047.23,,,,,,,,,,,7686337.79,93660719.04,,,,,148612.47,266386571.22,,,,,,,,,394417.32,,,,,,,,,48290480.08,,,,,204167503.8,,,,,,24407167.59,,,1053823.68,,3250328.13,,281563720.6,547950291.82,,49000000.0,,,,,,76779316.75,3800000.0,72979316.75,,,,,,4667837.59,,,,,,577388.09,,,,,,,,,,,,,,,,131024542.43,,34700000.0,,,,,,,,,,,,,34700000.0,165724542.43,,100373520.0,,,,62407787.27,,,977371.51,10674702.3,,,207792368.31,,,382225749.39,,382225749.39,547950291.82,定期报告,未审计,20191025,CNY,合并期末,2020-03-13T08:29:48,920832
20190630,,48264507.72,,,,,,160974473.74,30575900.0,130398573.74,,8430673.57,,,,,,,,,,2983757.44,2983757.44,75886995.99,,,,,1118989.53,297659397.99,,,,,,,,,415603.09,,30910.78,,,338045528.81,130785476.52,207260052.29,,41569667.49,,,207260052.29,,207260052.29,,,,,,24504359.05,,,1053823.68,,3656422.2,,278490838.58,576150236.57,,49561647.08,,,,,,93740856.33,3000000.0,90740856.33,446827.5,,,,,3107066.43,,,,,,1432600.87,,,,,,,,,,,,,,19829700.0,28318000.0,196436698.21,,14973546.25,,,,,,,,,,659469.35,,,15633015.6,212069713.81,,100373520.0,,,,61939168.06,,,11366951.58,10028308.78,,,180372574.34,,,364080522.76,,364080522.76,576150236.57,定期报告,未审计,20200727,CNY,合并期末,2020-03-13T08:29:48,920832
20190331,,43167587.01,,,,,,162103513.16,2172038.4,159931474.76,,4671608.0,,,,,,,,,,,4420637.82,97797777.66,,,,,779874.6,312940998.25,,,,,,,30910.78,,436788.87,,,,,,,,,22550613.58,,,,,208108473.15,,,,,,20615764.27,,,1094881.74,,2998594.14,,255836026.53,568777024.78,,65300000.0,,,,,,93065327.81,4000000.0,89065327.81,,,,,,5240770.34,,,,,,13892775.01,,,,,,,,,,,,,,,,177498873.16,,34800000.0,,,,,,,,,,750000.0,,,35550000.0,213048873.16,,100373520.0,,,,62407787.27,,,340033.1,10674702.3,,,181932108.95,,,355728151.62,,355728151.62,568777024.78,定期报告,未审计,20190424,CNY,合并期末,2020-03-13T08:29:48,920832
20181231,,21362830.16,,,,,,202189732.31,60053195.8,142136536.51,,4730232.35,,,,,,,,,,1996500.09,1996500.09,96749871.43,,,,,2804947.04,329834113.38,,,,,,,,,457974.64,,30910.78,,,,,,,12979756.01,12979756.01,,211135036.58,,211135036.58,,,,,,20785072.66,,,1094881.74,,3581425.17,,250065057.58,579899170.96,,34556706.95,,,,,,97246130.28,6200000.0,91046130.28,789160.1,,,,,3946951.46,,,,,15907923.47,15907923.47,,,,,,,,,,,,,,,57660112.96,210106985.22,,34909333.33,,,,,,,,,,,,,34909333.33,245016318.55,,100373520.0,,,,61939168.06,,,9277519.4,10028308.78,,,153264336.17,,,334882852.41,,334882852.41,579899170.96,定期报告,是,20200615,CNY,合并期末,2020-03-13T08:29:48,920832
20180930,,27073279.94,,,,,,149227601.38,,,,5954059.62,,,,,,,,,,3745916.25,3745916.25,107190644.36,,,,,,293191501.55,,,,,,,,,479160.42,,,,,,,,,12483430.48,12483430.48,,202592932.56,,202592932.56,,,,,,20923936.0,,,1115410.77,,3609737.08,,241235518.09,534427019.64,,45000000.0,,,,,,81377395.43,,,456970.5,,,,,9157712.62,,,,,5392508.87,5392508.87,,,,,,,,,,,,,,,,141384587.42,,34900000.0,,,,,,,,,,737500.0,,,35637500.0,177022087.42,,100373520.0,,,,69392002.72,,,,8467750.31,,,149595071.12,,,327828344.15,29576588.07,357404932.22,534427019.64,定期报告,未审计,20181022,CNY,合并期末,2020-03-13T08:29:48,920832
20180630,,30990428.32,,,,,0.0,119936706.23,,,,5252762.62,,,,,,,,,,4359522.49,4359522.49,118890217.5,0.0,,,0.0,0.0,279429637.16,,,,,,,30910.78,0.0,500345.91,0.0,,,,,,,,7983229.19,7983229.19,,206278568.45,,206278568.45,0.0,,0.0,,,21062767.67,0.0,0.0,1135939.8,,3565352.74,0.0,240557114.54,519986751.7,,52500000.0,,,,,0.0,92196893.99,,,176393.58,,,,2987.35,8175309.93,,,,,3626303.35,3626303.35,,,,,,,,,,,,0.0,,0.0,0.0,156677888.2,,19900000.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,750000.0,0.0,0.0,20650000.0,177327888.2,,100373520.0,0.0,0.0,0.0,69392002.72,0.0,0.0,0.0,8467750.31,0.0,,135879805.92,,,314113078.95,28545784.55,342658863.5,519986751.7,定期报告,未审计,20180821,CNY,合并期末,2020-03-13T08:29:48,920832
20171231,,26219442.1,,,,,,125688832.02,21484722.0,104204110.02,,2198851.68,,,,,,,,,,1487918.15,1487918.15,118662556.44,,,,,1136402.43,275394002.82,,,,,,,,,542708.89,500000.0,,,,,,,,8056444.95,8056444.95,,209011235.15,,209011235.15,,,,,,21342062.22,,,1176997.86,,4416256.16,,245045705.23,520439708.05,,65105288.55,,,,,,85131373.29,1000000.0,84131373.29,620818.0,,,,28370.35,9039715.65,,,,,181086.23,181086.23,,,,,,,,,,,,,,21044430.42,20370000.0,201521082.49,,,,,,,,177705.66,177705.66,,,,,,177705.66,201698788.15,,83644600.0,,,,86120922.72,,,6862364.34,8216582.93,,,107088444.64,,,291932914.63,26808005.27,318740919.9,520439708.05,定期报告,是,20200615,CNY,合并期末,2020-03-13T08:29:48,920832
20170630,,10777492.19,,,,,,100312555.39,3590000.0,96722555.39,,2580125.64,,,,,,,,,,2533955.0,2533955.0,121569091.88,,,,,,237773220.1,,,,,,,,,585071.85,500000.0,,,,,,,,2862230.35,2862230.35,,214330230.17,,214330230.17,,,,,,21622107.18,,,1218055.92,,3456002.58,,244573698.05,482346918.15,,43000000.0,,,,,,112850037.36,8000000.0,104850037.36,138139.0,,,,25037.35,7986424.49,,,,,4735660.58,4735660.58,,,,,,,,,,,,,,36344000.0,,205079298.78,,,,,,,,120905.66,120905.66,,,,,,120905.66,205200204.44,,57222000.0,,,,80720503.86,,,,6372787.98,,,105885985.03,,,250201276.87,26945436.84,277146713.71,482346918.15,定期报告,未审计,20170809,CNY,合并期末,2020-03-13T08:29:48,920832
20161231,,15427474.95,,,,,,108239089.82,200000.0,108039089.82,,1950759.73,,,,,,,,,,1260673.43,1260673.43,120263424.95,,,,,,247141422.88,,,,,,,,414399.6,627434.82,500000.0,,,,,,,,5088492.07,5088492.07,,215943088.14,,215943088.14,,,,,,21898459.73,,,1259113.98,,3573162.08,,249304150.42,496445573.3,,56000000.0,,,,,,133754880.11,12500000.0,121254880.11,848265.9,,,,25037.35,4894103.11,,,,,1786471.78,1786471.78,,,,,,,,,,,,,,41188000.0,,238496758.25,,,,,,,,904305.66,904305.66,,,,,,904305.66,239401063.91,,57222000.0,,,,80720503.86,,,,6372787.98,,,86775977.26,,,231091269.1,25953240.29,257044509.39,496445573.3,定期报告,是,20170328,CNY,合并期末,2020-03-13T08:29:48,920832
20160630,,19654033.49,,,,,,95900217.29,6758000.0,89142217.29,,5313303.41,,,,,,,,,,1462522.65,1462522.65,119570224.23,,,,,,241900301.07,,,,,,,,414431.8,669797.79,500000.0,,,,,,,,64332932.07,64332932.07,,158493788.88,,158493788.88,,,,,,18540859.39,,,,,2971053.47,,245922863.4,487823164.47,,64250000.0,,,,,,128090187.28,19000000.0,109090187.28,768257.79,,,,25037.35,3950601.08,,,,,3107907.33,3107907.33,,,,,,,,,,,,,,2688000.0,,202879990.83,,38800000.0,,,,,,1932705.66,1932705.66,,,,,,40732705.66,243612696.49,,57222000.0,,,,80764521.49,,,,5320259.72,,,75849208.44,,,219155989.65,25054478.33,244210467.98,487823164.47,定期报告,未审计,20160729,CNY,合并期末,2020-03-13T08:29:48,920832
20151231,,28633892.92,,,,,,85354163.05,,85354163.05,,3401367.03,,,,,,,,,,1040774.99,1040774.99,113304380.4,,,,,,231734578.39,,,,,,,,414431.8,712160.73,,,,,,,,,7773212.33,7773212.33,,212523769.9,,212523769.9,,,,,,18772581.66,,,,,2967720.41,,243163876.83,474898455.22,,59250000.0,,,,,,137838320.82,14500000.0,123338320.82,375541.0,,,,25238.95,648663.22,,,,,3886999.15,3886999.15,,,,,,,,,,,,,,,,202024763.14,,39400000.0,,,,,,,,,,,,,39400000.0,241424763.14,,57222000.0,,,,82165135.38,,,,5320259.72,,,65632526.92,,,210339922.02,23133770.06,233473692.08,474898455.22,定期报告,是,20160316,CNY,合并期末,2020-03-13T08:29:48,920832
20150630,,14812293.99,,,,,,93286040.44,2800000.0,90486040.44,,6330077.43,,,,,,,,,,1277888.09,1277888.09,97955854.44,,,,,,213662154.39,,,,,,,840000.0,419793.68,754523.61,,,,,,,,,3723332.48,3723332.48,,216421609.52,,216421609.52,,,,,,19005333.96,,,244375.0,,2457603.31,,243866571.56,457528725.95,,74800000.0,,,,,,105217920.82,,105217920.82,1174611.0,,,,65727.2,1370715.63,,,,,6810665.45,6810665.45,,,,,,,,,,,,,,,,189439640.1,,40057700.0,,,,,,,,,,,,,40057700.0,229497340.1,,57222000.0,,,,82165135.38,,,,4638616.8,,,61465709.29,,,205491461.47,22539924.38,228031385.85,457528725.95,定期报告,未审计,20150812,CNY,合并期末,2020-03-13T08:29:48,920832
20141231,,12952374.59,,,,,,84197876.13,6100000.0,78097876.13,,7051179.82,,,,,,,,,,333535.69,333535.69,77515849.19,,,,,,182050815.42,,,,,,,840000.0,419793.68,795202.75,,,,,,,,,1905778.8,1905778.8,,222636168.69,,222636168.69,,,,,,19239769.98,,,,,3263181.57,,249099895.47,431150710.89,,84200000.0,,,,,,88134195.69,,88134195.69,1961866.0,,,,510169.65,-227248.48,,,,,4107877.66,4107877.66,,,,,,,,,,,,,,,,178686860.52,,30057700.0,,,,,,,,,,,,,30057700.0,208744560.52,,57222000.0,,,,82165135.38,,,,4638616.8,,,56691530.67,,,200717282.85,21688867.52,222406150.37,431150710.89,定期报告,是,20150413,CNY,合并期末,2020-03-13T08:29:48,920832
20140630,,38123770.5,,,,,,93033291.56,1680000.0,91353291.56,,4619318.96,,,,,,,,,,2158664.28,2158664.28,61584332.22,,,,,,199519377.52,,,,,,,,1282679.04,837565.66,,,,,298515794.25,98991299.73,199524494.52,,19051710.32,19051710.32,,199524494.52,,199524494.52,,,,,,19481601.41,,,,,2576480.81,,242754531.76,442273909.28,,100400000.0,,,,,,76400029.15,4000000.0,72400029.15,2537335.0,,,,60441.65,-2823779.36,,,,,12662936.53,12662936.53,,,,,,,,,,,,,,,,189236962.97,,35057700.0,,,,,,,,,,,,,35057700.0,224294662.97,,57222000.0,,,,81718835.54,,,,3994156.93,,,53784328.59,,,196719321.06,21259925.25,217979246.31,442273909.28,定期报告,未审计,20140806,CNY,合并期末,2020-03-13T08:29:48,920832
20131231,,28717908.16,,,,,,79431980.72,2550000.0,76881980.72,,3663590.95,,,,,,,,,,417635.7,417635.7,68961965.36,,,,,,181193080.89,,,,,,,,1282679.04,879928.57,,,,,183751213.78,89283770.6,94467443.18,,109776770.38,109776770.38,,94467443.18,,94467443.18,,,,,,19847136.77,,,,,2756003.3,,229009961.24,410203042.13,,98000000.0,,,,,,75334206.27,20000000.0,55334206.27,4051940.0,,,,643316.65,-4569085.22,,,,,4852195.57,4852195.57,,,,,,,,,,,,,,,,178312573.27,,40057700.0,,,,,,,,,,,,,40057700.0,218370273.27,,57222000.0,,,,81718835.54,,,,3994156.93,,,48897776.39,,,191832768.86,,191832768.86,410203042.13,定期报告,是,20140806,CNY,合并期末,2020-03-13T08:29:48,920832
20130630,,8567435.79,,,,,,79566925.81,38809.0,79528116.81,,-43077.52,,,,,,,,,,3899721.3,3899721.3,80825551.54,,,,,,172816556.92,,,,,,,,840000.0,,,,,,,,,,79211305.56,78913751.72,297553.84,104122346.71,,104122346.71,,,,,,22288654.52,,,,,402797.58,,206865104.37,379681661.29,,80700000.0,,,,,,52683919.92,,52683919.92,1000.0,,,,715655.38,-6053529.09,,,,,8820159.23,8820159.23,,,,,,,,,,,,,,,,136867205.44,,40057700.0,,,,,,,,,,,,,40057700.0,176924905.44,,57222000.0,,,,86281906.5,,,,7510651.05,,,51742198.3,,,202756755.85,,202756755.85,379681661.29,定期报告,未审计,20130820,CNY,合并期末,2020-03-13T08:29:48,920832
20121231,,20934348.74,,,,,,69292126.98,5925020.15,63367106.83,,2774517.79,,,,,,,,,,700077.9,700077.9,62147713.35,,,,,,155848784.76,,,,,,,,280000.0,964654.39,,,,,181805211.94,73539371.63,108265840.31,,44011007.57,42782864.8,1228142.77,108265840.31,,108265840.31,,,,,,20528441.0,,,,,2576653.14,,176626596.41,332475381.17,,71000000.0,,,,,,37278277.96,,37278277.96,291374.6,,,,1428575.06,-2663223.81,118388.4,,,,6178547.49,6296935.89,,,,,,,,,,,,,,,,113631939.7,,28217700.0,,,,,,,,,,,,,28217700.0,141849639.7,,57222000.0,,,,81718835.54,,,,3217742.1,,,48467163.83,,,190625741.47,,190625741.47,332475381.17,招股说明书/意向书,是,20140619,CNY,合并期末,2020-03-13T08:29:48,920832
20120630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301106157.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52020000.0,,,,,,,,,,,,,,189629691.27,,189629691.27,,定期报告,未审计,20120816,CNY,合并期末,2020-03-13T08:29:48,920832
20111231,,19009183.56,,,,,,64264265.5,3050000.0,61214265.5,,7625695.93,,,,,,,,,,590580.85,590580.85,41766694.64,,,,,,133256420.48,,,,,,,,,1049380.25,280000.0,,,,,,,,452192.93,452192.93,,105237902.35,,105237902.35,,,,,,21220979.5,,,,,462618.75,,128703073.78,261959494.26,,52100000.0,,,,,,21301310.46,,21301310.46,514354.6,,,,940363.56,4892457.56,,5201963.98,,,4208163.29,9410127.27,,,,,,,,,,,,,,,,89158613.45,,,,,,,,,,,,,,,0.0,89158613.45,,52020000.0,,,,86935176.41,,,,1651052.51,,,32194651.89,,,174715633.22,,174715633.22,261959494.26,定期报告,未审计,20120816,CNY,合并期末,2020-03-13T08:29:48,920832
