序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,report_date,year
2904,001313,粤海饲料,0.17,7091868101.27,5.4540977421,-46.4509,115565657.6,-38.7,-27.2122,3.989931257229,4.33,-0.3313568465,9.8243101168,饲料,2024-04-29,20221231,2022
2905,001266,宏英智能,0.72,407254352.88,-18.9515225391,40.6019,72023599.06,-44.99,4.157,10.037404777856,7.81,1.051754866558,38.334380889,自动化设备,2024-04-29,20221231,2022
2906,001256,炜冈科技,0.74,389112097.95,-13.8136533956,-36.0752,80960544.6,-15.83,-30.0835,7.319042297523,13.34,0.647328484144,33.7501002775,专用设备,2024-04-29,20221231,2022
2907,001239,永达股份,0.517,833004232.39,-16.9208731308,67.787,93052429.55,4.9483693411,77.4942,2.752429294611,20.72,-0.134611494389,22.9545438084,工程机械,2024-04-29,20221231,2022
2908,001229,魅视科技,1.02,195803266.75,-16.9803516725,43.6534,84785382.29,-12.42,22.3574,9.1927081615,15.7,0.8501075878,77.4672257607,计算机设备,2024-04-29,20221231,2022
2909,001222,源飞宠物,0.943,953701010.37,-10.7674379234,-27.9434,158573686.75,15.87,-44.0293,8.419904659039,20.25,0.903256671947,24.129411719,文娱用品,2024-04-29,20221231,2022
2910,001210,金房能源,1.06,871021313.17,10.2108731428,2249.2965,96129906.12,-25.74,366.0311,13.932700453807,7.77,1.724933927581,20.9836205104,电力,2024-04-29,20221231,2022
2911,000998,隆平高科,-0.64,7532070584.45,114.9905609553,7196.885,-832868610.37,-1503.53,70.3169,4.649769783783,-13.61,1.088500042489,38.8270723352,种植业,2024-04-29,20221231,2022
2912,000969,安泰科技,0.2057,7406006283.25,17.0526545592,-4.4174,211093354.78,21.97,38.887,4.826698499408,4.33,0.575510186515,16.3530677172,金属新材料,2024-04-29,20221231,2022
2913,000967,盈峰环境,0.13,12255992938.42,3.284103743,39.5084,418794179.13,-44.37,-152.6185,5.353563741415,2.41,0.522874471159,22.7356699792,环保设备Ⅱ,2024-04-29,20221231,2022
2914,000926,福星股份,0.11,15142322202.81,20.7184537856,465.6349,105130842.44,-38.56,427.2284,11.856099401814,0.93,2.329060894381,20.63876421,房地产开发,2024-04-29,20221231,2022
2915,000885,城发环境,1.645,6355794306.54,12.5551629046,43.5495,1056193808.28,9.09,-9.6372,10.167398141384,17.35,2.56218516609,39.484618913,环境治理,2024-04-29,20221231,2022
2916,000858,五粮液,6.876,73968640704.54,11.7198278318,24.9472,26689983647.2,14.17,37.0303,29.37645869065,25.28,6.294076122578,75.4241453047,白酒Ⅱ,2024-04-29,20221231,2022
2917,000829,天音控股,0.1082,76426945612.57,7.6443345719,59.2628,110919410.26,-46.88,-120.3321,2.528617228539,4.25,-3.717448484389,3.5581737386,专业连锁Ⅱ,2024-04-29,20221231,2022
2918,000820,*ST节能,-0.025,156726641.61,30.4345049955,146.3691,-15915851.63,-100.8,-1116.4674,0.111814715388,-20.72,-0.038153221084,14.5265777319,环保设备Ⅱ,2024-04-29,20221231,2022
2919,000799,酒鬼酒,3.2278,4050412378.24,18.6285570154,-40.5007,1048862463.7,17.38,-69.7632,12.778966382838,27.33,1.233147408212,79.6342147577,白酒Ⅱ,2024-04-29,20221231,2022
2920,000761,本钢板材,-0.3,62616621627.6,-19.6317574847,15.232,-1232976557.37,-149.31,-18.958,4.342834897567,-5.63,0.310685743126,0.5705941387,普钢,2024-04-29,20221231,2022
2921,000717,中南股份,-0.5292,39354038426.0,-13.4741042112,26.2918,-1282754606.42,-167.52,29.1989,3.806086792281,-12.69,0.426368561404,0.1282387002,普钢,2024-04-29,20221231,2022
2922,000711,ST京蓝,-1.32,195167093.68,-73.5547736061,-76.1548,-1347535509.6,11.92,-423.8048,-0.730813834798,,0.092355873851,-43.5735273844,环境治理,2024-04-29,20221231,2022
2923,000637,茂化实华,-0.25,6059335680.68,8.7378607769,-29.3089,-129621779.1,-259.46,-1580.9068,1.695947036062,-11.78,0.837650115829,3.5190053141,炼化及贸易,2024-04-29,20221231,2022
2924,000630,铜陵有色,0.33,121848098815.21,-7.0100719664,23.9411,4184269806.64,-11.96,85.7312,2.865873114389,14.86,0.869794906533,9.6507217472,工业金属,2024-04-29,20221231,2022
2925,000545,金浦钛业,-0.1472,2509996539.64,-4.2033434811,4.6409,-145216561.82,-235.96,-813.2167,1.95695989581,-7.54,0.032833753034,6.3165401894,化学原料,2024-04-29,20221231,2022
2926,000517,荣安地产,0.1982,14157163968.3,-22.1336127798,-1.0476,630905252.72,-41.92,-223.4487,2.884026693718,6.92,3.290593965493,19.9804033207,房地产开发,2024-04-29,20221231,2022
2927,000420,吉林化纤,-0.0399,3669640281.25,2.4994924427,-45.4397,-91448081.19,29.23,-147.4146,1.76119851615,-2.59,0.13360135615,8.4746927081,化学纤维,2024-04-29,20221231,2022
2928,000158,常山北明,-0.13,9663472133.76,-11.1944307365,168.3838,-207759208.03,-258.6,5.1881,3.721574352599,-3.34,0.120384156785,9.471766611,IT服务Ⅱ,2024-04-29,20221231,2022
2929,000036,华联控股,0.29,2343946610.94,24.5503368171,1183.8269,435747116.3,7.24,1760.8536,3.575112922941,8.47,1.519647154381,51.8517378048,房地产开发,2024-04-29,20221231,2022
2930,000007,全新好,-0.02,220838034.89,23.8228986991,-63.9502,-5340611.62,-113.4,238.5791,0.261137911548,-5.41,0.452675771724,19.9710138618,一般零售,2024-04-29,20221231,2022
2931,900945,海控B股,-0.594,22864193000.0,-32.7563666146,-45.945,-20246960000.0,-528.88,107.397,0.026943468049,3039.37,-0.050766861399,-51.4274568973,航空机场,2024-04-27,20221231,2022
2932,900941,东信B股,0.107,3229756825.08,6.3338823521,43.6731,134886809.85,16.1,74.3567,2.673120234204,4.06,0.215595158592,11.0703393935,通信设备,2024-04-27,20221231,2022
2933,900929,锦旅B股,-0.5783,199625135.36,-32.3521342486,68.9,-76653337.42,-5546.87,-225.6968,5.252563903541,-10.47,-0.700718595507,14.9353731564,旅游及景区,2024-04-27,20221231,2022
2934,900916,凤凰B股,-0.5978,1609895458.97,-21.7702266874,50.6814,-308040663.87,-396.21,-3033.9575,4.098373396911,-13.471,0.435898339713,17.4360824292,摩托车及其他,2024-04-27,20221231,2022
2935,900912,外高B股,1.09,9201172999.69,3.5675089157,26.9776,1240803308.65,32.41,280.5739,10.564007912398,10.62,-1.505967902786,33.713482876,房地产开发,2024-04-27,20221231,2022
2936,688789,宏华数科,2.21,894538589.37,-5.1497273005,-16.0639,243033796.91,7.24,-10.6489,22.139709795817,15.48,2.356035731154,47.1961312398,专用设备,2024-04-27,20221231,2022
2937,688779,五矿新能,0.77,17975397896.1,162.7533755845,4.2959,1489498713.16,112.59,5.6572,4.044418813677,20.69,0.157103687417,14.1901875198,电池,2024-04-27,20221231,2022
2938,688767,博拓生物,7.25,1901143935.01,4.5690079234,-37.9235,773634251.65,-7.19,-179.4823,24.011621495026,33.14,6.592610780179,53.4608266683,医疗器械,2024-04-27,20221231,2022
2939,688728,格科微,0.18,5943796651.0,-15.0954269686,7.5693,438821904.0,-65.13,-379.1359,3.159571071199,5.68,0.17724311517,30.4783185457,半导体,2024-04-27,20221231,2022
2940,688720,艾森股份,0.35,323766288.78,2.9532956689,-0.8606,23284746.48,-33.4539002698,429.2638,6.674530081392,5.37,-0.733694864599,23.332949698,半导体,2024-04-27,20221231,2022
2941,688719,爱科赛博,1.12,578976738.37,11.3761878852,84.3268,68711003.91,44.5885637832,401.6959,5.962979740382,21.34,-0.129772016974,44.0803691507,其他电源设备Ⅱ,2024-04-27,20221231,2022
2942,688718,唯赛勃,0.1806,308048369.97,-18.7606179589,-21.1004,31378366.4,-37.84,-42.1799,4.12768515056,4.48,0.213411431869,30.9179639319,塑料,2024-04-27,20221231,2022
2943,688701,卓锦股份,-0.7,245826934.16,-40.5044841398,62.6837,-93873544.27,-646.46,-112.6522,2.99362750397,-20.65,-0.621261921927,5.6005286227,环境治理,2024-04-27,20221231,2022
2944,688700,东威科技,0.98,1011726965.1,25.7383675254,21.749,213317263.59,32.58,27.4071,6.371983224185,25.55,0.881640794158,41.8640907231,专用设备,2024-04-27,20221231,2022
2945,688662,富信科技,0.62,501318873.89,-28.0397693821,-44.6213,55108289.49,-37.64,-101.9869,8.230075204329,7.65,0.856823385426,26.1160842647,其他电子Ⅱ,2024-04-27,20221231,2022
2946,688659,元琛科技,0.04,579032421.5,15.3457830919,52.297,6186860.81,-91.15,-218.8513,4.017764307312,0.96,-0.273601513687,24.6035504974,化学制品,2024-04-27,20221231,2022
2947,688655,迅捷兴,0.35,444659814.31,-21.1690015114,6.1301,46514381.62,-27.67,-83.2644,5.133535590899,6.98,0.616495720819,23.3633989101,元件,2024-04-27,20221231,2022
2948,688648,中邮科技,0.78,2219433280.06,7.863640831,106.7082,79105698.37,-15.567075322,120.1979,11.943211742353,6.69,1.940544426569,14.5243984294,专用设备,2024-04-27,20221231,2022
2949,688638,誉辰智能,2.52,714031469.37,91.2551902779,134.7042,75612101.96,39.4259506415,282.8391,10.092831727,28.81,0.644135097333,27.8131488302,电池,2024-04-27,20221231,2022
2950,688620,安凯微,0.14,508898248.67,-1.1488081571,39.5946,39842614.8,-32.7480987261,96.7767,1.971678178163,7.12,-0.015170676633,30.0444988953,半导体,2024-04-27,20221231,2022
2951,688616,西力科技,0.42,542342572.11,32.0287357803,-16.3746,63638384.89,-9.45,-1.9724,5.0674599566,8.57,0.458920029667,26.3276129116,电网设备,2024-04-27,20221231,2022
2952,688611,杭州柯林,0.73,190010889.73,-21.8250303972,606.3573,56996299.08,-43.38,1323.416,14.578826826655,6.89,0.3638636678,57.546787158,电网设备,2024-04-27,20221231,2022
2953,688609,九联科技,0.1215,2402746041.22,-14.0627166599,0.5472,60400961.13,-38.66,428.9473,2.57646588042,4.7,-0.0458326257,20.5661210945,黑色家电,2024-04-27,20221231,2022
2954,688606,奥泰生物,14.95,3388568140.41,80.8753051262,32.0954,1184924321.12,54.69,-404.4328,77.289548730065,31.64,25.24267881162,59.9327417808,医疗器械,2024-04-27,20221231,2022
2955,688600,皖仪科技,0.36,675400919.1,20.0814345808,34.1652,47810493.36,0.69,15.0163,6.618823177058,5.53,-0.015499622008,47.9506784462,环保设备Ⅱ,2024-04-27,20221231,2022
2956,688593,新相微,0.295,427004386.3,-5.466412941,7.0893,108272345.45,-29.0928605428,-44.6265,1.765507147694,18.2,-0.187835461995,41.3499663903,半导体,2024-04-27,20221231,2022
2957,688588,凌志软件,0.353,654511953.2,0.2832495462,25.1792,141189858.33,-3.29,196.3483,3.354453527353,10.89,0.347009744354,41.1622599347,软件开发,2024-04-27,20221231,2022
2958,688565,力源科技,-0.25,203153854.95,-35.7922672477,-91.2295,-36322519.73,-366.53,-118.6136,3.680234257841,-6.01,-0.393172139468,21.13304196,环境治理,2024-04-27,20221231,2022
2959,688561,奇安信,0.08,6222788172.46,7.1218319467,147.6972,57630364.8,110.3885370378,648.7969,14.593061036022,0.58,-1.849028448836,64.3410868205,软件开发,2024-04-27,20221231,2022
2960,688539,高华科技,0.81,275645052.92,21.74,6.652,81156775.34,15.92,24.185,5.483779820482,16.04,0.349803384337,60.1868916538,元件,2024-04-27,20221231,2022
2961,688519,南亚新材,0.2,3778211331.21,-10.1948199949,17.6949,44969972.37,-88.76,68.1826,11.403700670709,1.62,1.215561595107,8.312797823,元件,2024-04-27,20221231,2022
2962,688511,*ST天微,0.5621,110753537.95,-46.7668658872,191.7864,44922518.08,-60.85,807.7353,9.95313280875,5.21,1.492024218375,63.3069467737,军工电子Ⅱ,2024-04-27,20221231,2022
2963,688509,正元地信,0.0372,1316428710.37,-16.0148273684,195.9471,28607344.8,-41.61,364.8281,1.976180834273,1.89,-0.086971118208,27.795214542,IT服务Ⅱ,2024-04-27,20221231,2022
2964,688506,百利天恒,-0.78,703281558.8,-11.7291994872,26.9694,-282379086.34,-182.41,62.3461,2.32891343399,-148.18,-0.645010190848,66.906866768,生物制品,2024-04-27,20221231,2022
2965,688480,赛恩斯,0.91,548189012.49,42.5228467633,79.9884,66225686.7,48.39,3.8955,9.275242189942,13.78,0.277532485878,30.7045736206,环境治理,2024-04-27,20221231,2022
2966,688472,阿特斯,0.7,47536086682.45,69.7113511091,3.7812,2156850938.4,6065.3705172195,12.444,3.804022038568,20.48,1.846715731709,11.4057112302,光伏设备,2024-04-27,20221231,2022
2967,688456,有研粉材,0.53,2780574311.88,-0.0083510401,13.6451,55444299.72,-31.74,194.6462,10.818648308605,5.07,0.280019160911,7.3517821101,金属新材料,2024-04-27,20221231,2022
2968,688399,硕世生物,31.18,5534792784.45,94.9532205636,20.8012,1827900394.2,53.19,-47.9186,64.451557414705,58.8,33.518902783862,60.6157771454,医疗器械,2024-04-27,20221231,2022
2969,688398,赛特新材,0.55,637708226.29,-10.3450291044,15.5672,63861691.13,-43.77,27.1463,11.741350152375,6.93,0.85651945,26.6031104,化学制品,2024-04-27,20221231,2022
2970,688392,骄成超声,1.11,522489445.99,40.972246295,-5.811,110847468.09,59.95,-19.1581,21.371299969512,15.38,0.049288742317,52.0620046142,电池,2024-04-27,20221231,2022
2971,688381,帝奥微,0.83,501593519.52,-1.193083442,-7.9906,173658209.93,5.23,-70.0226,12.380618620024,12.29,0.610186993656,55.0203581665,半导体,2024-04-27,20221231,2022
2972,688380,中微半导,0.17,636793746.12,-42.5810427954,37.3577,59344214.0,-92.46,-143.2046,7.963391293095,3.04,-0.699456381552,41.1003567489,半导体,2024-04-27,20221231,2022
2973,688339,亿华通,-1.19,738116580.2,17.278871544,186.0993,-166733395.2,-2.9700769457,-107.804,23.446497406628,-6.87,-3.324728426886,38.4003432497,电池,2024-04-27,20221231,2022
2974,688329,艾隆科技,1.33,477351671.87,22.6113306131,28.9032,101990602.59,7.12,35.944,10.851587551295,12.38,1.330537482124,52.7742702803,自动化设备,2024-04-27,20221231,2022
2975,688328,深科达,-0.44,588813982.13,-35.3605696217,23.8631,-35843182.86,-164.3,-319.5346,8.877326476802,-4.79,0.249832653381,33.4183661686,专用设备,2024-04-27,20221231,2022
2976,688326,经纬恒润,2.14,4021973596.93,23.2840231539,29.1171,235718347.98,60.48,78.762,44.1759702725,5.9,0.43781296175,28.9853077546,软件开发,2024-04-27,20221231,2022
2977,688311,盟升电子,0.17,478897605.37,0.6535682194,136.6331,26166729.43,-80.67,10130.3376,15.071713364074,1.47,0.35699622375,48.6927240594,军工电子Ⅱ,2024-04-27,20221231,2022
2978,688310,迈得医疗,0.57,383489867.44,21.5399356687,189.6094,67024644.9,3.95,447.7916,9.763642471198,8.51,1.160162776183,50.4574346936,自动化设备,2024-04-27,20221231,2022
2979,688309,恒誉环保,0.18,165303377.32,95.4727414745,21.8687,14627504.28,254.2692095244,207.9806,8.895063257201,2.07,1.525652948836,42.4820070276,环保设备Ⅱ,2024-04-27,20221231,2022
2980,688307,中润光学,0.62,404007957.77,1.894251414,52.806,41115096.19,14.37,212.7622,5.566068824545,11.84,0.541473516364,32.7159326092,计算机设备,2024-04-27,20221231,2022
2981,688289,圣湘生物,3.31,6450356637.86,42.8796219756,72.8311,1936800511.21,-13.64,-28.5158,12.746183326527,27.29,4.348550079894,58.8337862478,医疗器械,2024-04-27,20221231,2022
2982,688288,鸿泉技术,-1.06,239701396.3,-40.9013447137,1.6413,-106043838.12,-458.59,-75.3803,8.035676543133,-12.34,-0.802840215929,35.4466174797,计算机设备,2024-04-27,20221231,2022
2983,688271,联影医疗,2.19,9238122700.8,27.3564084144,100.3825,1656084034.72,16.86,505.9564,21.21349979594,17.48,0.828498143004,48.366151504,医疗器械,2024-04-27,20221231,2022
2984,688262,国芯科技,0.22,497359102.78,22.0852282698,54.5959,74974871.37,6.79,-160.86,11.7460009755,2.66,-1.058002927792,43.8239113775,半导体,2024-04-27,20221231,2022
2985,688261,东微半导,3.06,1116363474.63,42.7407127395,0.7565,284355513.4,93.57,1.2873,42.069507271296,11.22,2.102074074876,33.956329068,半导体,2024-04-27,20221231,2022
2986,688255,凯尔达,0.34,393853696.58,-27.3731359348,-29.1271,37114825.51,-37.99,-74.7943,14.23765631854,3.32,-0.467592066101,19.0987618532,自动化设备,2024-04-27,20221231,2022
2987,688235,百济神州,-10.18,9566409000.0,26.0569667215,1.4716,-13642041000.0,-39.9517710535,14.8929,22.443671193609,-38.83,-5.771445676015,80.1845603716,化学制药,2024-04-27,20221231,2022
2988,688229,博睿数据,-1.84,116386954.11,-12.5618937337,-33.8236,-81215710.38,-11.3191409474,-1620.3366,14.795301406982,-11.24,-2.157981243243,67.3118929601,IT服务Ⅱ,2024-04-27,20221231,2022
2989,688225,亚信安全,0.2483,1720951997.61,3.2075002857,58.8189,98483055.93,-44.85,6322.3795,6.61770019212,3.88,-0.651766072573,52.7851626095,软件开发,2024-04-27,20221231,2022
2990,688215,瑞晟智能,0.24,306037770.6,53.1580238203,51.1555,9594491.87,-27.63,-19.9583,11.023843659341,2.18,-1.200914705544,29.7373314678,自动化设备,2024-04-27,20221231,2022
2991,688213,思特威,-0.2159,2482987309.22,-7.6725699671,28.4798,-82748036.47,-120.77,11.8916,9.328405131222,-2.52,-3.809878220219,22.1448424005,半导体,2024-04-27,20221231,2022
2992,688210,统联精密,0.61,508643174.16,43.4682460696,10.4003,94903500.8,98.9,-4.4754,10.851852824732,8.12,1.165009266875,42.3163080494,消费电子,2024-04-27,20221231,2022
2993,688207,格灵深瞳,0.13,353653478.18,20.4696698316,101.1304,32614927.74,147.67,1514.3278,12.752638375442,1.71,0.83633989949,57.7984888066,IT服务Ⅱ,2024-04-27,20221231,2022
2994,688201,信安世纪,0.8036,658076109.27,25.4423504505,146.6141,163924540.37,6.36,276.0374,8.364139650706,15.88,0.528703811543,71.5068737083,软件开发,2024-04-27,20221231,2022
2995,688181,八亿时空,1.53,934265189.36,5.35432973,0.8449,203900928.19,-1.36,-37.1621,20.643882321019,10.71,1.87612634669,46.1037096047,光学光电子,2024-04-27,20221231,2022
2996,688172,燕东微,0.45,2175224334.82,6.9064142779,-24.4804,462125789.66,-16.05,-81.6185,11.966103711398,4.46,0.664158024474,38.8547084395,半导体,2024-04-27,20221231,2022
2997,688167,炬光科技,1.41,551860209.97,15.9846305239,12.7357,127093929.17,87.56,-47.0224,27.299552394953,5.31,0.165424883059,54.263949232,半导体,2024-04-27,20221231,2022
2998,688166,博瑞医药,0.58,1017331488.33,-3.3330308061,-9.9131,239623172.71,-1.77,-50.9482,5.008684287107,12.68,0.736768801799,63.0111981575,化学制药,2024-04-27,20221231,2022
2999,688163,赛伦生物,0.63,174221005.91,-16.5182914158,-65.1994,64198283.7,-16.14,-95.7761,10.364362168176,6.87,0.627552885326,83.7697081404,生物制品,2024-04-27,20221231,2022
3000,688158,优刻得,-0.92,1972218729.76,-32.0216945456,8.9248,-413314124.46,34.73,29.7762,6.551885836165,-13.24,0.121372831236,8.3474066936,IT服务Ⅱ,2024-04-27,20221231,2022
3001,688151,华强科技,0.2,585679394.08,-54.0541326668,29.4482,68072565.2,-78.67,-1254.313,12.154503842438,1.6,-0.526278264673,23.1220214914,医疗器械,2024-04-27,20221231,2022
3002,688138,清溢光电,0.37,762153955.37,40.1243882444,4.3909,99031622.19,122.41,-0.8694,4.804254582759,7.98,0.505756455322,25.1939325207,半导体,2024-04-27,20221231,2022
3003,688136,科兴制药,-0.45,1315875590.34,2.3890862793,18.1924,-90295237.98,-193.61,43.6802,9.100973767474,-4.87,-0.432246133971,75.3651121208,生物制品,2024-04-27,20221231,2022
3004,688130,晶华微,0.39,111043287.25,-35.9653362695,40.6512,22125087.12,-71.4,-415.4722,19.685854536959,2.91,0.237381317608,69.8468905422,半导体,2024-04-27,20221231,2022
3005,688129,东来技术,0.18,393646158.18,-20.2658611016,18.7781,21472038.89,-77.1,-95.4777,7.03406064525,2.52,0.162554885333,32.8756274235,化学制品,2024-04-27,20221231,2022
3006,688120,华海清科,3.52,1648838308.18,104.8550547178,23.8468,501601016.84,152.98,0.9623,44.914345523392,16.23,0.235337572551,47.7222492027,半导体,2024-04-27,20221231,2022
3007,688116,天奈科技,1.24,1841527634.77,39.5142636249,-20.335,424286963.62,43.37,-22.1258,10.439134986694,18.71,0.462333405423,34.9726916528,电池,2024-04-27,20221231,2022
3008,688115,思林杰,0.86,242278826.05,9.0142293499,10.3363,54032199.16,-18.18,-140.1741,19.993805431078,5.04,-0.363766544173,67.2282524294,通用设备,2024-04-27,20221231,2022
3009,688108,赛诺医疗,-0.4,192854227.69,-0.7727329094,-51.5915,-162381785.82,-24.18,-41.7931,2.066059230683,-19.01,-0.271494492415,63.1157844855,医疗器械,2024-04-27,20221231,2022
3010,688107,安路科技,0.1495,1042009217.72,53.5708372844,-12.9405,59827952.76,293.9374323086,-107.4623,4.01178532162,3.84,-0.705513437641,39.8080400044,半导体,2024-04-27,20221231,2022
